TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,lambda1,loss_type,max_iter,h_tol,rho_max,w_threshold,timeout
0.411764705882353,0,0,10,10,0,0.588235294117647,7,10,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,9.08890674100258,NA,notears,0.005,l2,100,1e-08,1e+16,0.3,NA
0.294117647058824,0,0,12,12,0,0.705882352941177,5,12,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,9.66806236188859,NA,notears,0.005,l2,100,1e-08,1e+16,0.5,NA
0.647058823529412,0.71264367816092,1.82352941176471,37,NA,1.58823529411765,0.117647058823529,15,2,27,11,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,10.1071380050853,NA,notears,0.005,l2,1000,1e-08,1e+16,0.001,NA
0.647058823529412,0.689655172413793,1.76470588235294,36,NA,1.52941176470588,0.117647058823529,15,2,26,12,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,9.05238012992777,NA,notears,0.005,l2,1000,1e-08,1e+16,0.002,NA
0.5,0.540229885057471,1.38235294117647,32,NA,1.17647058823529,0.294117647058824,12,5,20,18,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,8.81306443293579,NA,notears,0.005,l2,1000,1e-08,1e+16,0.005,NA
0.529411764705882,0.436781609195402,1.11764705882353,27,NA,0.941176470588235,0.294117647058824,12,5,16,22,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,9.27898299600929,NA,notears,0.005,l2,1000,1e-08,1e+16,0.01,NA
0.470588235294118,0.298850574712644,0.764705882352941,22,NA,0.588235294117647,0.352941176470588,11,6,10,28,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,9.26769943884574,NA,notears,0.005,l2,1000,1e-08,1e+16,0.02,NA
0.529411764705882,0.160919540229885,0.411764705882353,15,16,0.294117647058824,0.352941176470588,11,6,5,33,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,10.0577834870201,NA,notears,0.005,l2,1000,1e-08,1e+16,0.05,NA
0.529411764705882,0.0229885057471264,0.0588235294117647,9,9,0.0588235294117647,0.470588235294118,9,8,1,37,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,9.24683622689918,NA,notears,0.005,l2,1000,1e-08,1e+16,0.1,NA
0.470588235294118,0,0,9,9,0,0.529411764705882,8,9,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,9.07636201987043,NA,notears,0.005,l2,1000,1e-08,1e+16,0.2,NA
