TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,faithfulnessAssumed,score,datatype,samplePrior,structurePrior,penaltyDiscount,timeout
0.603448275862069,0.0964765100671141,1.98275862068966,138,NA,1.72413793103448,0.137931034482759,50,8,100,1067,50,58,1167,unknown,9,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.92,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.594827586206897,0.088506711409396,1.81896551724138,129,NA,1.56896551724138,0.155172413793103,49,9,91,1076,50,58,1167,unknown,9,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.36,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.612068965517241,0.0583053691275168,1.19827586206897,92,NA,0.96551724137931,0.155172413793103,49,9,56,1111,50,58,1167,unknown,9,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.51,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.629310344827586,0.0406879194630872,0.836206896551724,70,NA,0.620689655172414,0.155172413793103,49,9,36,1131,50,58,1167,unknown,9,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.03,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.637931034482759,0.0243288590604027,0.5,50,NA,0.293103448275862,0.155172413793103,49,9,17,1150,50,58,1167,unknown,9,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.17,NA,fges,True,sem-bic,continuous,1,1,0.5,NA
0.646551724137931,0.0230704697986577,0.474137931034483,48,NA,0.275862068965517,0.155172413793103,49,9,16,1151,50,58,1167,unknown,9,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.38,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.655172413793103,0.0201342281879195,0.413793103448276,44,NA,0.224137931034483,0.155172413793103,49,9,13,1154,50,58,1167,unknown,9,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.16,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.603448275862069,0.0176174496644295,0.362068965517241,44,NA,0.172413793103448,0.206896551724138,46,12,10,1157,50,58,1167,unknown,9,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.5,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.717391304347826,0.0847176079734219,2.21739130434783,115,NA,1.97826086956522,0.0434782608695652,44,2,91,1088,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.92,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.728260869565217,0.0743355481727575,1.94565217391304,102,105,1.71739130434783,0.0434782608695652,44,2,79,1100,50,46,1179,dag,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.46,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.75,0.0411129568106312,1.07608695652174,61,NA,0.891304347826087,0.0652173913043478,43,3,41,1138,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,27.76,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.717391304347826,0.0323920265780731,0.847826086956522,52,NA,0.630434782608696,0.0652173913043478,43,3,29,1150,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,15.3,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.782608695652174,0.0191029900332226,0.5,33,NA,0.347826086956522,0.0652173913043478,43,3,16,1163,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,16.47,NA,fges,True,sem-bic,continuous,1,1,0.5,NA
0.760869565217391,0.0149501661129568,0.391304347826087,29,NA,0.217391304347826,0.0652173913043478,43,3,10,1169,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,11,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.739130434782609,0.0141196013289037,0.369565217391304,29,NA,0.173913043478261,0.0652173913043478,43,3,8,1171,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,12.56,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.75,0.0128737541528239,0.33695652173913,27,NA,0.152173913043478,0.0652173913043478,43,3,7,1172,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,14.01,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
