TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,lambda1,loss_type,max_iter,h_tol,rho_max,w_threshold,timeout
0.208333333333333,0.147727272727273,1.08333333333333,45,NA,1.08333333333333,0.791666666666667,5,19,26,140,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,272.639583409065,NA,notears,0.002,l2,100,1e-08,1e+16,0.2,NA
0.208333333333333,0.113636363636364,0.833333333333333,39,NA,0.833333333333333,0.791666666666667,5,19,20,146,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,270.504769011866,NA,notears,0.002,l2,100,1e-08,1e+16,0.3,NA
0.166666666666667,0.0852272727272727,0.625,35,38,0.625,0.833333333333333,4,20,15,151,20,24,166,dag,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,257.292979277903,NA,notears,0.002,l2,100,1e-08,1e+16,0.5,NA
0.4375,0.571022727272727,4.1875,114,NA,4,0.375,15,9,96,70,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,278.346288428176,NA,notears,0.002,l2,1000,1e-08,1e+16,0.001,NA
0.416666666666667,0.522727272727273,3.83333333333333,106,NA,3.66666666666667,0.416666666666667,14,10,88,78,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,260.207011864055,NA,notears,0.002,l2,1000,1e-08,1e+16,0.002,NA
0.375,0.443181818181818,3.25,93,NA,3.08333333333333,0.458333333333333,13,11,74,92,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,264.332230526954,NA,notears,0.002,l2,1000,1e-08,1e+16,0.005,NA
0.375,0.397727272727273,2.91666666666667,85,NA,2.79166666666667,0.5,12,12,67,99,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,275.618618160952,NA,notears,0.002,l2,1000,1e-08,1e+16,0.01,NA
0.416666666666667,0.335227272727273,2.45833333333333,73,NA,2.375,0.5,12,12,57,109,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,256.308886735002,NA,notears,0.002,l2,1000,1e-08,1e+16,0.02,NA
0.333333333333333,0.278409090909091,2.04166666666667,65,NA,1.95833333333333,0.583333333333333,10,14,47,119,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,259.473570910981,NA,notears,0.002,l2,1000,1e-08,1e+16,0.05,NA
0.1875,0.213068181818182,1.5625,57,NA,1.54166666666667,0.791666666666667,5,19,37,129,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,281.823195000179,NA,notears,0.002,l2,1000,1e-08,1e+16,0.1,NA
0.208333333333333,0.147727272727273,1.08333333333333,45,NA,1.08333333333333,0.791666666666667,5,19,26,140,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,275.798878706992,NA,notears,0.002,l2,1000,1e-08,1e+16,0.2,NA
0.208333333333333,0.113636363636364,0.833333333333333,39,NA,0.833333333333333,0.791666666666667,5,19,20,146,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,264.86464414699,NA,notears,0.002,l2,1000,1e-08,1e+16,0.3,NA
0.166666666666667,0.0852272727272727,0.625,35,38,0.625,0.833333333333333,4,20,15,151,20,24,166,dag,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,257.688743171981,NA,notears,0.002,l2,1000,1e-08,1e+16,0.5,NA
0.5625,0.639204545454545,4.6875,123,NA,4.5,0.25,18,6,108,58,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,238.241432693088,NA,notears,0.005,l2,100,1e-08,1e+16,0.001,NA
0.5625,0.616477272727273,4.52083333333333,119,NA,4.33333333333333,0.25,18,6,104,62,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,236.381369259907,NA,notears,0.005,l2,100,1e-08,1e+16,0.002,NA
0.5625,0.53125,3.89583333333333,104,NA,3.70833333333333,0.25,18,6,89,77,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,237.582358123036,NA,notears,0.005,l2,100,1e-08,1e+16,0.005,NA
0.520833333333333,0.474431818181818,3.47916666666667,95,NA,3.29166666666667,0.291666666666667,17,7,79,87,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,247.425311961211,NA,notears,0.005,l2,100,1e-08,1e+16,0.01,NA
0.479166666666667,0.423295454545455,3.10416666666667,87,NA,2.91666666666667,0.333333333333333,16,8,70,96,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,245.270109458826,NA,notears,0.005,l2,100,1e-08,1e+16,0.02,NA
0.395833333333333,0.355113636363636,2.60416666666667,77,NA,2.45833333333333,0.458333333333333,13,11,59,107,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,235.261104034958,NA,notears,0.005,l2,100,1e-08,1e+16,0.05,NA
0.354166666666667,0.252840909090909,1.85416666666667,60,NA,1.70833333333333,0.5,12,12,41,125,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,240.91607515607,NA,notears,0.005,l2,100,1e-08,1e+16,0.1,NA
0.270833333333333,0.167613636363636,1.22916666666667,47,NA,1.125,0.625,9,15,27,139,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,238.288741569035,NA,notears,0.005,l2,100,1e-08,1e+16,0.2,NA
