TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,alpha,timeout
0.502688172043011,0.767387218045113,4.38978494623656,909,NA,4.02688172043011,0.134408602150538,161,25,749,290,50,186,1039,unknown,3,gcastle_anm,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,3199.47551145777,NA,anm,0.05,NA
0.7,0.5,2,23,NA,1.8,0.1,9,1,18,17,10,10,35,unknown,4,gcastle_anm,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,5.00936231575906,NA,anm,0.05,NA
0.85,0.5875,2.35,25,NA,2.2,0,10,0,22,13,10,10,35,unknown,4,gcastle_anm,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,109.979921059683,NA,anm,0.05,NA
0.546875,1.13888888888889,0.640625,35,NA,0.3125,0.125,28,4,10,3,10,32,13,unknown,4,gcastle_anm,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,6.96872179210186,NA,anm,0.05,NA
0.578125,1.25,0.703125,36,NA,0.34375,0.0625,30,2,11,2,10,32,13,unknown,4,gcastle_anm,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,170.330099860206,NA,anm,0.05,NA
0.543478260869565,0.22316384180791,1.71739130434783,50,NA,1.43478260869565,0.173913043478261,19,4,33,134,20,23,167,unknown,4,gcastle_anm,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,17.4222703259438,NA,anm,0.05,NA
0.804347826086957,0.234463276836158,1.80434782608696,46,NA,1.60869565217391,0,23,0,37,130,20,23,167,unknown,4,gcastle_anm,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,477.830259148031,NA,anm,0.05,NA
0.48125,1.04583333333333,1.56875,167,NA,1.1875,0.1375,69,11,95,15,20,80,110,unknown,4,gcastle_anm,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,26.4213403873146,NA,anm,0.05,NA
0.5625,1.025,1.5375,158,NA,1.1375,0.0375,77,3,91,19,20,80,110,unknown,4,gcastle_anm,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,621.677407605574,NA,anm,0.05,NA
0.572727272727273,0.126778242677824,2.75454545454545,175,NA,2.41818181818182,0.0909090909090909,50,5,133,1037,50,55,1170,unknown,4,gcastle_anm,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,89.2889139149338,NA,anm,0.05,NA
